%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
629882000000,1160,629880000000,world,firefly/odometry_sensor1,9.10474501077E-06,-1.02826404138E-06,0.0610354005,7.45639573623E-06,6.44178096127E-06,-0.0001737364,0.9999999849,0.000328153,-0.0004222385,0.0099252487,0.006353691,0.0031180372,-0.00045294
629882000000,1161,629882000000,world,firefly/odometry_sensor1,8.59207016416E-06,8.11943851131E-08,0.0610357746,-1.68349227769E-07,3.88024318064E-06,-0.0001737867,0.9999999849,-0.0002565629,0.0005540732,0.0001867187,-0.007618022,-0.0025626068,-4.58186310559E-05
629884000000,1162,629884000000,world,firefly/odometry_sensor1,0.000008103,1.11822783892E-06,0.0609968845,-6.07787966576E-06,1.39753103204E-06,-0.0001736737,0.9999999849,-0.0002446388,0.0005186681,-0.0194450756,-0.0059090993,-0.0024837391,0.0001129309
629888000000,1163,629886000000,world,firefly/odometry_sensor1,9.12906138684E-06,-1.02334982389E-06,0.0610354005,0.000007339,6.44181037689E-06,-0.0001742471,0.9999999848,0.0003281548,-0.0004222343,0.0099252539,0.0052260562,0.0031180679,-0.0004529516
629888000000,1164,629888000000,world,firefly/odometry_sensor1,8.61640225995E-06,8.61061701844E-08,0.0610357746,-2.81282805881E-07,3.88035793719E-06,-0.0001742974,0.9999999848,-0.0002565556,0.0005540717,0.000186722,-0.0076136058,-0.0025625247,-4.57946069388E-05
629892000000,1165,629890000000,world,firefly/odometry_sensor1,8.12738481497E-06,1.12313386591E-06,0.0609968845,-6.18934931896E-06,1.39770094821E-06,-0.0001741844,0.9999999848,-0.000244635,0.0005186694,-0.0194450748,-0.0059076341,-0.0024836867,0.0001129391
629894000000,1166,629892000000,world,firefly/odometry_sensor1,9.15337661665E-06,-1.01842438428E-06,0.0610354005,7.23122268348E-06,6.44183104499E-06,-0.0001747578,0.9999999847,0.000328154,-0.0004222369,0.0099252532,0.005229834,0.003118061,-0.0004529479
629894000000,1167,629894000000,world,firefly/odometry_sensor1,8.64071943322E-06,0.000000091,0.0610357746,-3.85624881473E-07,3.88038824998E-06,-0.000174808,0.9999999847,-0.0002565552,0.0005540711,0.0001867222,-0.0076101218,-0.0025625183,-4.57965075281E-05
629896000000,1168,629896000000,world,firefly/odometry_sensor1,8.15170388813E-06,1.128058293E-06,0.0609968845,-6.29172626273E-06,1.39774039958E-06,-0.0001746951,0.9999999847,-0.0002446346,0.0005186728,-0.0194450746,-0.0059056677,-0.0024836803,0.0001129378
629900000000,1169,629898000000,world,firefly/odometry_sensor1,9.1776913878E-06,-1.01350002638E-06,0.0610354005,7.13154415368E-06,6.44185099392E-06,-0.0001752684,0.9999999846,0.0003281537,-0.000422239,0.0099252529,0.0052325378,0.0031180588,-0.0004529482
629902000000,1170,629900000000,world,firefly/odometry_sensor1,0.000008665,0.000000096,0.0610357746,-4.82567308715E-07,3.88041115801E-06,-0.0001753187,0.9999999846,-0.0002565553,0.000554071,0.0001867222,-0.0076073844,-0.0025625188,-4.57976509727E-05
629902000000,1171,629902000000,world,firefly/odometry_sensor1,0.000008176,0.000001133,0.0609968845,-6.3862964463E-06,1.39776568577E-06,-0.0001752057,0.9999999846,-0.0002446347,0.0005186764,-0.0194450745,-0.0059032942,-0.0024836805,0.0001129369
629906000000,1172,629904000000,world,firefly/odometry_sensor1,0.000009202,-1.00857926055E-06,0.0610354005,7.03883246608E-06,6.44186147333E-06,-0.0001757791,0.9999999845,0.0003281534,-0.0004222425,0.0099252516,0.0052343941,0.0031180522,-0.0004529496
629906000000,1173,629906000000,world,firefly/odometry_sensor1,8.68934629074E-06,1.00881755256E-07,0.0610357746,-5.73184711672E-07,3.88040493841E-06,-0.0001758294,0.9999999845,-0.0002565572,0.0005540733,0.0001867227,-0.0076052888,-0.002562539,-4.58053201248E-05
629908000000,1174,629908000000,world,firefly/odometry_sensor1,8.20033081621E-06,1.13792642585E-06,0.0609968845,-6.47389724506E-06,1.39774945869E-06,-0.0001757164,0.9999999845,-0.0002446356,0.0005186882,-0.0194450733,-0.0059002763,-0.002483693,0.0001129341
629910000000,1175,629910000000,world,firefly/odometry_sensor1,9.22631756388E-06,-1.00358277148E-06,0.0610354005,0.000006952,6.44187297013E-06,-0.0001762898,0.9999999844,0.0003281534,-0.0004222442,0.0099252516,0.0052355327,0.0031180522,-0.000452948
629912000000,1176,629912000000,world,firefly/odometry_sensor1,8.71365961379E-06,1.05875121701E-07,0.0610357746,-6.58332898269E-07,3.88041761674E-06,-0.00017634,0.9999999844,-0.0002565573,0.0005540715,0.0001867216,-0.0076036403,-0.0025625414,-4.58038847876E-05
629918000000,1177,629914000000,world,firefly/odometry_sensor1,8.22464492074E-06,1.14290546975E-06,0.0609968845,-6.55643796977E-06,1.39776199992E-06,-0.0001762271,0.9999999845,-0.0002446358,0.000518684,-0.0194450746,-0.0058976676,-0.0024836957,0.0001129344
629918000000,1178,629916000000,world,firefly/odometry_sensor1,9.2506317514E-06,-9.98661777433E-07,0.0610354005,6.87041776963E-06,6.44188793767E-06,-0.0001768004,0.9999999843,0.0003281538,-0.0004222442,0.0099252528,0.0052360783,0.0031180601,-0.000452948
629918000000,1179,629918000000,world,firefly/odometry_sensor1,0.000008738,1.10795899472E-07,0.0610357746,-7.38743340063E-07,3.88045671242E-06,-0.0001768507,0.9999999844,-0.0002565555,0.0005540711,0.0001867224,-0.0076024301,-0.0025625209,-4.57984112789E-05
629920000000,1180,629920000000,world,firefly/odometry_sensor1,0.000008249,1.1478251291E-06,0.0609968845,-6.63369241282E-06,1.39781654678E-06,-0.0001767378,0.9999999844,-0.0002446348,0.0005186861,-0.0194450743,-0.0058945103,-0.0024836827,0.000112936
629922000000,1181,629922000000,world,firefly/odometry_sensor1,9.27494429483E-06,-9.93751175385E-07,0.0610354005,7.90261079905E-06,6.44168115059E-06,-0.0001773111,0.9999999842,0.000328153,-0.0004222302,0.0099252488,0.0063455551,0.0031180358,-0.0004529485
629924000000,1182,629924000000,world,firefly/odometry_sensor1,8.76227814592E-06,1.15725652358E-07,0.0610357746,2.5547436463E-07,3.88018337098E-06,-0.0001773614,0.9999999843,-0.0002565625,0.0005540808,0.0001867232,-0.0076404043,-0.0025625981,-4.58225405616E-05
629926000000,1183,629926000000,world,firefly/odometry_sensor1,8.27326045386E-06,1.15282178068E-06,0.0609968845,-7.04206464637E-06,1.39774847333E-06,-0.0001772485,0.9999999843,-0.0002446383,0.0005187352,-0.0194450693,-0.007297099,-0.0024837291,0.0001129311
629928000000,1184,629928000000,world,firefly/odometry_sensor1,9.29925316106E-06,-9.88537030356E-07,0.0610354005,7.49958567097E-06,6.4417427644E-06,-0.0001778218,0.9999999841,0.000328153,-0.0004222378,0.0099252487,0.0063522458,0.003118037,-0.0004529422
629930000000,1185,629930000000,world,firefly/odometry_sensor1,8.78658741971E-06,1.20925796284E-07,0.0610357746,-1.26943742811E-07,3.88023659504E-06,-0.0001778721,0.9999999842,-0.0002565629,0.0005540734,0.0001867186,-0.0076197959,-0.0025626066,-4.58181178022E-05
629932000000,1186,629932000000,world,firefly/odometry_sensor1,8.29756989864E-06,0.000001158,0.0609968845,-6.03682238283E-06,1.39754871717E-06,-0.0001777591,0.9999999842,-0.0002446388,0.0005186666,-0.0194450757,-0.0059094374,-0.0024837391,0.0001129315
629934000000,1187,629934000000,world,firefly/odometry_sensor1,9.32356964999E-06,-9.83623261864E-07,0.0610354005,7.37852184048E-06,6.44177340523E-06,-0.0001783325,0.9999999841,0.0003281548,-0.0004222336,0.0099252539,0.0052244508,0.0031180677,-0.0004529538
629936000000,1188,629936000000,world,firefly/odometry_sensor1,8.81091963041E-06,1.25837113355E-07,0.0610357746,-2.43226572084E-07,3.88035251927E-06,-0.0001783828,0.9999999841,-0.0002565556,0.0005540718,0.000186722,-0.0076150135,-0.0025625245,-4.57940949257E-05
629938000000,1189,629938000000,world,firefly/odometry_sensor1,8.32191070287E-06,1.1628689528E-06,0.0609968845,-6.15186371271E-06,1.39771984802E-06,-0.0001782698,0.9999999841,-0.000244635,0.000518668,-0.0194450748,-0.0059081946,-0.0024836867,0.0001129397
629940000000,1190,629940000000,world,firefly/odometry_sensor1,9.34788497419E-06,-9.78698136813E-07,0.0610354005,7.26755647124E-06,6.44179510193E-06,-0.0001788432,0.999999984,0.000328154,-0.0004222363,0.0099252532,0.0052286605,0.0031180607,-0.00045295
629942000000,1191,629942000000,world,firefly/odometry_sensor1,8.83523689389E-06,1.30761701672E-07,0.0610357746,-3.50414346378E-07,3.8803837744E-06,-0.0001788934,0.999999984,-0.0002565552,0.0005540712,0.0001867222,-0.0076112346,-0.0025625182,-0.000045796
629944000000,1192,629944000000,world,firefly/odometry_sensor1,8.34622986345E-06,1.16779306145E-06,0.0609968845,-6.25725610518E-06,1.39776024894E-06,-0.0001787805,0.999999984,-0.0002446346,0.0005186716,-0.0194450746,-0.005906398,-0.0024836802,0.0001129383
629946000000,1193,629946000000,world,firefly/odometry_sensor1,9.37219983103E-06,-9.73773991262E-07,0.0610354005,7.16520705574E-06,6.44181593644E-06,-0.0001793538,0.9999999839,0.0003281537,-0.0004222385,0.0099252529,0.0052317095,0.0031180585,-0.0004529503
629948000000,1194,629948000000,world,firefly/odometry_sensor1,8.85955269188E-06,1.35686199703E-07,0.0610357746,-4.49787547194E-07,3.88040749847E-06,-0.0001794041,0.9999999839,-0.0002565553,0.0005540711,0.0001867222,-0.0076082571,-0.0025625186,-4.57971716083E-05
629950000000,1195,629950000000,world,firefly/odometry_sensor1,8.37054658844E-06,1.17271792201E-06,0.0609968845,-6.35438787353E-06,1.39778635226E-06,-0.0001792911,0.9999999839,-0.0002446347,0.0005186753,-0.0194450746,-0.0059041553,-0.0024836805,0.0001129374
629952000000,1196,629952000000,world,firefly/odometry_sensor1,9.39651396969E-06,-9.68850156122E-07,0.0610354005,7.07019521681E-06,6.4418328918E-06,-0.0001798645,0.9999999838,0.0003281536,-0.0004222404,0.0099252528,0.0052338278,0.0031180577,-0.0004529503
629954000000,1197,629954000000,world,firefly/odometry_sensor1,8.88386780669E-06,1.4061049524E-07,0.0610357746,-5.42474447563E-07,3.88042733848E-06,-0.0001799148,0.9999999838,-0.0002565554,0.0005540711,0.0001867222,-0.0076059308,-0.0025625192,-4.57978874156E-05
629956000000,1198,629956000000,world,firefly/odometry_sensor1,8.39486264014E-06,1.17764263849E-06,0.0609968845,-6.44448479239E-06,1.39780826941E-06,-0.0001798018,0.9999999838,-0.0002446347,0.0005186787,-0.0194450745,-0.005901564,-0.0024836809,0.0001129368
629958000000,1199,629958000000,world,firefly/odometry_sensor1,9.42082737374E-06,-9.63929881789E-07,0.0610354005,6.98148303323E-06,6.44184144787E-06,-0.0001803752,0.9999999837,0.0003281534,-0.0004222438,0.0099252515,0.0052352092,0.0031180516,-0.0004529515
629960000000,1200,629960000000,world,firefly/odometry_sensor1,8.90817870124E-06,1.45535989785E-07,0.0610357746,-6.29432422111E-07,3.88041956983E-06,-0.0001804254,0.9999999837,-0.0002565572,0.0005540734,0.0001867227,-0.0076041753,-0.0025625391,-4.5805382402E-05
