%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
633180000000,165,633174000000,world,firefly/base_link,0.0566374673,0.0027244381,0.385041405,0.0010159072,2.43950947677E-05,-0.0009231236,0.9999990576,0.0005905095,0.0157033747,0.1253270737,-0.0059603354,0.0341616473,-0.0068696565
633214000000,166,633212000000,world,firefly/base_link,0.0644999729,-7.42854923771E-06,0.4048832548,0.0009272906,-0.0017237484,-0.0009668463,0.999997617,0.0019050588,0.0148506135,0.1333923066,-0.0059485534,0.0334896365,-0.0068399082
633248000000,167,633246000000,world,firefly/base_link,0.064494116,0.0001162724,0.4213973268,0.0008657785,-0.0025964938,-0.001007453,0.9999957468,0.0014532955,0.0152486921,0.143845344,-0.0059274843,0.0326706853,-0.0067974801
633282000000,168,633280000000,world,firefly/base_link,0.0794987668,-0.0029134006,0.4364222085,0.0007892366,-0.0035770382,-0.0010531735,0.9999927363,0.0023607005,0.0166450709,0.1456141648,-0.0059177266,0.0323437665,-0.0067782001
633316000000,169,633314000000,world,firefly/base_link,0.093558599,-0.0019798955,0.4635839705,0.0006803294,-0.0054088336,-0.001033322,0.9999846068,0.0096571193,0.0171527238,0.1596721134,-0.0059183264,0.0313733142,-0.0067185318
633350000000,170,633348000000,world,firefly/base_link,0.0990222935,-0.0038016538,0.485971008,0.0004772125,-0.0067933943,-0.0010389402,0.9999762711,0.0118390224,0.0166754942,0.1697977634,-0.0059588343,0.0306153814,-0.0066728365
633384000000,171,633382000000,world,firefly/base_link,0.0979275186,0.0001712873,0.5045862688,0.000256521,-0.0077307056,-0.0010650195,0.9999695176,0.011001775,0.0185465687,0.1757678188,-0.0059945596,0.0301845036,-0.0066452889
633420000000,172,633418000000,world,firefly/base_link,0.1045336596,-0.0005554446,0.5178134164,7.69965841781E-05,-0.0087352966,-0.00107465,0.9999612661,0.0140318689,0.018374016,0.1834189784,-0.0044434419,-0.0270534869,-0.0004339236
633452000000,173,633450000000,world,firefly/base_link,0.1084042457,-0.0010716284,0.5277825302,-5.57655258922E-05,-0.0090863402,-0.000965783,0.9999582504,0.0149408431,0.0185854995,0.1858946305,-0.008377859,-0.0235918716,0.0088934636
633486000000,174,633486000000,world,firefly/base_link,0.1138363148,0.0012629331,0.5548099383,-0.0001794144,-0.0099535954,-0.0011906463,0.9999497368,0.0177837498,0.0203165974,0.2007732758,-0.0107403792,-0.0329194785,-0.0108934643
633524000000,175,633518000000,world,firefly/base_link,0.1158070298,0.0018896457,0.5656270143,-0.000317249,-0.0105900121,-0.0013070189,0.9999430197,0.0182029153,0.020785684,0.208222818,-0.0107401339,-0.0329203552,-0.0108930406
633558000000,176,633554000000,world,firefly/base_link,0.1193864927,0.0028629799,0.5851200879,-0.0002686773,-0.0105967116,-0.0011784166,0.9999431228,0.019212756,0.0215121933,0.2162535665,-0.008489751,-0.0193657259,0.0014796944
633592000000,177,633590000000,world,firefly/base_link,0.123809354,0.0011561074,0.6000493128,-0.0002719242,-0.0107815993,-0.0011886774,0.9999411334,0.0212186855,0.0207976292,0.2217491382,-0.0084887773,-0.0193643782,0.0014794753
633626000000,178,633626000000,world,firefly/base_link,0.1277651651,0.0004617738,0.6136867301,-0.0002421985,-0.0108613811,-0.0011817104,0.9999402859,0.0224397137,0.0207546655,0.2264252712,-0.0084836473,-0.0193565755,0.0014787925
633660000000,179,633658000000,world,firefly/base_link,0.1323730861,-0.0003985869,0.6292124744,-9.60420610087E-05,-0.010602257,-0.001189258,0.9999430827,0.0987284018,0.0011701821,0.3736677284,-0.0084677269,-0.0193249512,0.0014764855
633700000000,180,633696000000,world,firefly/base_link,0.132291862,-0.0049484882,0.6430488032,-0.0001497489,-0.0106863316,-0.0011778024,0.9999421947,0.0919085409,0.00134287,0.3582542153,-0.0084597017,-0.0193038799,0.0014752089
633732000000,181,633732000000,world,firefly/base_link,0.1331281969,-0.0056051343,0.65530571,-5.46699346776E-05,-0.0100374373,-0.0011854217,0.9999489195,0.0838052257,0.0012679868,0.3392079056,-0.0084319228,-0.0191972001,0.0014705176
633766000000,182,633764000000,world,firefly/base_link,0.1402456705,-0.0026831403,0.6656378054,-0.0001104916,-0.0095436931,-0.0011703019,0.999953767,0.075553834,0.0010411581,0.3193245889,-0.0124134083,0.017401411,0.0036857481
633804000000,183,633802000000,world,firefly/base_link,0.136802155,-0.0047822477,0.677378628,-0.0004499859,-0.0088561084,-0.0010926126,0.9999600857,0.0681367272,0.0009652912,0.300951504,-0.0208403488,0.0225948231,0.007173196
633836000000,184,633826000000,world,firefly/base_link,0.135667129,-0.0039971886,0.6808048897,-0.0005272253,-0.0085564844,-0.0011899576,0.9999625456,0.062762354,0.000951614,0.2869272634,-0.0215203565,0.0261006161,-0.0061160797
633870000000,185,633870000000,world,firefly/base_link,0.1403381738,-0.0054688791,0.6962300069,-0.0007933149,-0.007796129,-0.0012419013,0.9999685239,0.0550910538,0.0013309542,0.2660592907,-0.0215197265,0.0261011897,-0.0061158138
633904000000,186,633902000000,world,firefly/base_link,0.1430099787,-0.0047114255,0.7045424645,-0.0008588582,-0.0067848437,-0.0011595699,0.9999759415,0.0494757608,0.0016852837,0.2498857288,-0.011100749,0.0363670076,-0.00073105
633936000000,187,633936000000,world,firefly/base_link,0.1419466868,-0.0042385103,0.7125734454,-0.0007001481,-0.0064413528,-0.0010605995,0.9999784467,0.0442106961,0.0021655532,0.2337567259,0.0020277196,0.0416793952,0.0060539235
633972000000,188,633968000000,world,firefly/base_link,0.1444701249,-0.0049450966,0.7197628554,-0.0007362938,-0.005839371,-0.0009892725,0.9999821903,0.0405195643,0.0026282231,0.2223799745,-0.0057591608,0.0345464334,0.0085295799
634008000000,189,634004000000,world,firefly/base_link,0.1486776577,-0.0023226886,0.7272346188,-0.0005524801,-0.0052576789,-0.0010259731,0.9999854994,0.0350999464,0.0031329567,0.2032555664,0.007211723,0.0301456823,0.0029588556
634042000000,190,634042000000,world,firefly/base_link,0.1493960465,-0.0022360673,0.7346130323,-0.000461154,-0.0044087137,-0.0009822802,0.9999896928,0.0305846468,0.0036063383,0.1857499831,0.000642159,0.0345869148,-0.0028757402
634076000000,191,634074000000,world,firefly/base_link,0.1511897624,-0.0024132169,0.7402770437,-0.0003089104,-0.0041013327,-0.0009335921,0.999991106,0.0279553839,0.0039521839,0.1755245601,-0.0010176691,0.0272327378,0.0071754976
634110000000,192,634106000000,world,firefly/base_link,0.1514637205,-0.0024714585,0.7455596148,-0.0001196913,-0.0039386024,-0.0009603791,0.9999917753,0.0246992956,0.0040666487,0.1601274036,0.0037710111,0.0273148808,0.0086494707
634144000000,193,634142000000,world,firefly/base_link,0.1501404033,-0.003632404,0.7510658562,6.49723061E-05,-0.0035062258,-0.0009474434,0.9999934022,0.0221612284,0.0041550762,0.1489257819,0.0114031299,0.030899361,0.0011302345
634178000000,194,634176000000,world,firefly/base_link,0.155287031,-0.002827696,0.7558314638,9.92877415457E-05,-0.0030599179,-0.0008655663,0.9999949389,0.0198186274,0.0041402492,0.1381138098,0.0064758498,0.0418986394,0.0095394527
634212000000,195,634210000000,world,firefly/base_link,0.1526052962,-0.0021480445,0.7601227677,9.71031076448E-06,-0.003010404,-0.000851541,0.9999951061,0.0169870824,0.0038045064,0.1217951814,0.0003277894,0.0309258457,0.01750115
634246000000,196,634244000000,world,firefly/base_link,0.1554296243,-0.0026130372,0.7640763148,-2.66114475178E-05,-0.0027080715,-0.0007521247,0.99999605,0.0149211722,0.00384274,0.1109863391,0.0003277157,0.0309252067,0.0175006439
634280000000,197,634280000000,world,firefly/base_link,0.1561858459,-0.0022060015,0.7678758113,-6.71541767943E-05,-0.0025222967,-0.0008768461,0.9999964323,0.0131789749,0.0040756379,0.1036309825,-0.0028867288,0.0228584759,0.0019573165
634314000000,198,634312000000,world,firefly/base_link,0.1553752241,-0.0015057729,0.7708526992,1.45434534782E-06,-0.0024355672,-0.0008932097,0.9999966351,0.0112044799,0.0039919683,0.0916607952,0.0003287659,0.0233026143,-0.0028591576
634346000000,199,634346000000,world,firefly/base_link,0.1568250455,-0.0004456892,0.773720966,0.0001062201,-0.002080122,-0.0009391376,0.9999973899,0.0094186068,0.0040027577,0.0824312805,0.010708559,0.0218806739,-0.0056011737
634382000000,200,634378000000,world,firefly/base_link,0.1568414753,-0.0028601227,0.7761612129,0.0001088343,-0.0019371558,-0.0008353719,0.9999977689,0.0078613476,0.0039762982,0.0740239848,0.0045119558,0.0215850418,0.0011053926
634416000000,201,634414000000,world,firefly/base_link,0.1600427049,-0.0018673955,0.7785512875,3.94083806047E-05,-0.0016821756,-0.0007163186,0.9999983278,0.0063881416,0.0036739516,0.0623202938,-0.0080124689,0.0164981821,0.0115029076
634450000000,202,634442000000,world,firefly/base_link,0.1585936987,-0.0017502429,0.7802011377,6.23732835745E-05,-0.0015356492,-0.0006789602,0.9999985885,0.0054487315,0.0036338533,0.0555474093,0.0005394184,0.0094143183,0.0072893883
634484000000,203,634482000000,world,firefly/base_link,0.1566539075,-0.0013470683,0.7822102368,0.000240802,-0.0012576371,-0.0007317136,0.9999989125,0.0042111161,0.00355,0.0464947615,0.0117705289,0.0180482693,-0.0010691494
634528000000,204,634512000000,world,firefly/base_link,0.1566742521,-0.0013229075,0.7834971537,0.0003239511,-0.0011138245,-0.0007270419,0.9999990629,0.0034148822,0.0033699678,0.0400338305,0.0096294712,0.0145177142,0.0011419431
634562000000,205,634560000000,world,firefly/base_link,0.1594152613,-0.0003107859,0.7851721752,0.0002223956,-0.0006157088,-0.000724008,0.9999995236,0.0023908038,0.0030063915,0.0298589438,-0.0053408916,0.0249621909,-0.0026966703
634598000000,206,634598000000,world,firefly/base_link,0.1581364724,0.0007081962,0.7861678478,0.0001584898,-0.000216135,-0.0006951209,0.9999997225,0.0019522962,0.0028301311,0.0228281939,-0.0073137085,0.025968277,0.000438258
634634000000,207,634632000000,world,firefly/base_link,0.1580887303,-0.0008859912,0.7868447824,0.0001550538,-1.27347264952E-05,-0.000680272,0.9999997565,0.0018955098,0.0027348005,0.0173595702,-0.002323005,0.0239261671,-0.0013193501
634668000000,208,634668000000,world,firefly/base_link,0.1590823334,-0.0013073007,0.7873697872,0.0001370321,0.0001466032,-0.0006800262,0.9999997486,0.0020032277,0.0026260305,0.0119460406,-0.002420889,0.0081449953,-0.0018807795
634702000000,209,634694000000,world,firefly/base_link,0.158286881,-0.0004780971,0.7876313554,8.80472706288E-05,0.0001593687,-0.0006536747,0.9999997698,0.0021079015,0.0025307425,0.0085577909,-0.0104044868,0.005238422,0.0004112104
634736000000,210,634734000000,world,firefly/base_link,0.1589416683,-0.0003705501,0.7878735179,0.0002462043,0.0001293585,-0.0005169078,0.9999998277,0.0022068813,0.0023613742,0.0036097246,0.0049819639,0.0058349238,0.0077296008
634774000000,211,634772000000,world,firefly/base_link,0.1595461616,-0.0023541902,0.7879186501,0.0003123175,0.0001648127,-0.0005942636,0.9999997611,0.0022942884,0.0021837292,-0.0010530061,0.0048620811,0.0102862513,-0.000536675
634806000000,212,634804000000,world,firefly/base_link,0.1579554923,0.0002732225,0.7878326621,0.0002813383,-2.70943537988E-05,-0.0006229688,0.999999766,0.0023228979,0.0019849308,-0.0044523738,-0.0031918976,0.0015535866,-0.005570909
634840000000,213,634838000000,world,firefly/base_link,0.1594745088,0.0003914726,0.7876363803,0.0004051304,-0.0001143016,-0.0006095567,0.9999997256,0.0022304004,0.0017835985,-0.0073854603,0.0053621822,0.0045349102,-0.0035500442
634874000000,214,634872000000,world,firefly/base_link,0.1585358631,-0.0021165643,0.7873313217,0.0004677569,-0.0002869768,-0.0005351181,0.9999997062,0.0019816895,0.0014609086,-0.0103553047,0.0020284867,0.0027003994,0.0005744043
634908000000,215,634904000000,world,firefly/base_link,0.1600711463,-0.0012458451,0.7869593198,0.0004714038,-0.0003117763,-0.0005675556,0.9999996792,0.0017226393,0.0010960839,-0.0127946187,-0.0052457101,0.0060822689,-0.0104329728
634942000000,216,634940000000,world,firefly/base_link,0.1618816217,-0.0034350121,0.7864554229,0.0004382384,-0.0003173105,-0.0005801016,0.9999996854,0.0014775506,0.0006361043,-0.0151652795,0.0019118305,0.0065037169,-0.0014956168
634976000000,217,634974000000,world,firefly/base_link,0.1586599442,-0.0006995323,0.7859009045,0.0002258225,-0.0003698027,-0.000510848,0.9999997756,0.0012270624,0.0003925461,-0.0172387941,-0.0063018614,0.0083891234,-0.006081816
635012000000,218,634998000000,world,firefly/base_link,0.1584633105,0.0002887634,0.7854717089,0.000118015,-0.0004601342,-0.0005346217,0.9999997443,0.0009903419,0.0003112854,-0.0184498076,-0.0078441568,0.0029864662,-0.0119754993
635046000000,219,635044000000,world,firefly/base_link,0.1584672486,0.0002922191,0.7845685491,4.92090643237E-05,-0.0005249814,-0.0005572784,0.9999997057,0.0004825697,0.0002806197,-0.0208508717,0.002490843,-0.0008629106,-0.0083526914
635080000000,220,635078000000,world,firefly/base_link,0.1584679723,0.0002988491,0.7840958122,-8.54130630845E-05,-0.0004552018,-0.0005245973,0.9999997551,6.94417315117E-05,0.0004303723,-0.0222737227,-0.0061483786,0.0045717543,0.0007143008
635114000000,221,635112000000,world,firefly/base_link,0.1608030419,0.0021495655,0.7830677757,-1.64304642964E-05,-0.0004845038,-0.0004639707,0.9999997749,-0.0002545478,0.0004929416,-0.0233482544,0.001396059,-0.0012132225,-0.0037312064
635148000000,222,635146000000,world,firefly/base_link,0.1607936699,0.0021564102,0.7822514395,0.0001034343,-0.0004124605,-0.000406948,0.9999998268,-0.0006134478,0.0005302554,-0.0246460819,0.0086172927,0.0033289812,0.0043451417
635182000000,223,635182000000,world,firefly/base_link,0.1574994972,0.0025530772,0.7813632691,0.00021622,-0.0003970009,-0.0003645565,0.9999998314,-0.0008340083,0.0004660735,-0.0253349299,0.0116662809,-0.0027539235,0.0061496466
635216000000,224,635216000000,world,firefly/base_link,0.1611885427,-0.0028128619,0.7805012277,0.000358416,-0.0003188798,-0.0003962527,0.9999998064,-0.0011738263,0.0004009458,-0.0264118249,0.0083270619,0.0061479901,-0.0038628764
635250000000,225,635248000000,world,firefly/base_link,0.1614023852,-0.0025502976,0.7796827818,0.0003702212,-0.0002279994,-0.0004622085,0.9999997987,-0.0012613335,7.84190979659E-05,-0.0260369568,0.0098328107,0.0146824726,-0.0149035656
635286000000,226,635282000000,world,firefly/base_link,0.158028136,0.0003152635,0.778795542,0.0004442588,-0.0001468892,-0.0004538689,0.9999997875,-0.0014952288,-0.0001331732,-0.0264323183,0.0098323212,0.0146815903,-0.0149021973
635320000000,227,635318000000,world,firefly/base_link,0.1578249016,7.59678904241E-05,0.7778479781,0.0003552027,-0.0001354385,-0.0003701562,0.9999998592,-0.0017525635,-0.0003477089,-0.0270397167,-0.0059628405,0.0119229215,-0.0088145127
635354000000,228,635352000000,world,firefly/base_link,0.1574475629,0.000001878,0.7769627743,0.0003655684,-3.33126207506E-05,-0.0002947631,0.9999998892,-0.0017137902,-0.0007287813,-0.0263010016,-0.0041442722,0.015707058,0.0010649673
635388000000,229,635386000000,world,firefly/base_link,0.158513626,-0.000457908,0.7760739541,0.0003362996,-0.000006303,-0.0002849118,0.9999999028,-0.0017370607,-0.0010187275,-0.0261408673,-0.0137541158,0.0188515823,-0.0007232972
635430000000,230,635416000000,world,firefly/base_link,0.1578360171,-0.000517085,0.7752951859,0.0003008547,4.84195032026E-05,-0.00024402,0.9999999238,-0.0017438517,-0.0012675946,-0.0257838368,-0.0088725669,0.0092167264,0.0005050895
635464000000,231,635464000000,world,firefly/base_link,0.1572778616,-0.0005136249,0.7740706433,0.0002015201,7.96971041632E-05,-0.0001958346,0.9999999573,-0.0017132789,-0.0016280442,-0.0254831442,-0.0085210726,0.0074876048,0.0063532696
635498000000,232,635498000000,world,firefly/base_link,0.1593719236,0.0017438894,0.7732059228,3.04809372198E-05,2.02036752343E-05,-0.0001604815,0.9999999865,-0.0016935189,-0.0017650427,-0.0252471977,-0.005274142,0.0034061424,0.0050483979
635532000000,233,635530000000,world,firefly/base_link,0.1600664553,9.38640807204E-05,0.7724106828,-0.0002434589,-0.0001085652,-0.0001552575,0.9999999524,-0.0017471347,-0.0016407766,-0.024610026,-0.0148516889,0.0013952493,0.0096644943
635566000000,234,635564000000,world,firefly/base_link,0.1588642039,0.0019965694,0.7715851842,-0.0002799527,-0.0001221643,-0.0001612914,0.9999999403,-0.0018312524,-0.0014179875,-0.0240109501,-0.0023617734,0.0031855266,0.0034126611
635600000000,235,635596000000,world,firefly/base_link,0.159194915,0.0006055832,0.7708247656,-0.0003388038,-0.000190467,-0.0001372135,0.9999999151,-0.0019306335,-0.0011544196,-0.0235235092,0.0036648773,-0.003485508,0.006469137
635634000000,236,635632000000,world,firefly/base_link,0.1584119374,0.0016292754,0.769988623,-0.0003166086,-0.0002311466,-0.0001063694,0.9999999175,-0.0020499933,-0.0008738535,-0.0229103378,0.0078486874,-0.0033715993,0.0041523431
635668000000,237,635664000000,world,firefly/base_link,0.1578484121,0.0003993546,0.7692666618,-0.0002993143,-0.0002694569,-2.9707936643E-05,0.9999999185,-0.0022253494,-0.0005497896,-0.0222293241,-0.0024456972,-0.0043370122,0.0111151269
635704000000,238,635698000000,world,firefly/base_link,0.1579157063,-0.0003115632,0.768525613,-0.0001911749,-0.0001964117,-6.18683430638E-05,0.9999999605,-0.0023777854,-0.000406899,-0.0213950468,0.0010195679,0.0081260399,-0.0010691087
635738000000,239,635734000000,world,firefly/base_link,0.1583823851,0.0018207814,0.7677687255,7.50268418472E-05,-0.0002287097,-0.00008468,0.9999999674,-0.0025750034,-0.0004266122,-0.020707802,0.0162184297,0.0038387379,-0.0097084969
635774000000,240,635768000000,world,firefly/base_link,0.1596712077,0.0002815311,0.7670741306,0.0001913808,-0.0001100318,-0.0001571397,0.9999999633,-0.0027279811,-0.0004923903,-0.0201441297,0.0032032066,0.0111603804,-0.0053910197
635814000000,241,635812000000,world,firefly/base_link,0.1593253389,-8.65197958873E-05,0.7662047727,0.000393458,6.79445784694E-05,-3.71530606757E-05,0.9999999196,-0.0028871318,-0.0006186701,-0.0194002965,0.0144390203,0.0191834205,-0.0021806701
635848000000,242,635846000000,world,firefly/base_link,0.160600782,0.0006941199,0.7655572276,0.0005162232,0.0001303812,1.20367819635E-05,0.9999998582,-0.0028553931,-0.000985924,-0.0187051884,0.0144386035,0.0191824987,-0.0021803061
635882000000,243,635880000000,world,firefly/base_link,0.1595076169,0.0013380942,0.7649350027,0.0004270987,-5.17134191982E-06,0.0001839833,0.9999998919,-0.0028790572,-0.0012884727,-0.017957031,0.0049654188,0.0042049195,0.0109636427
635916000000,244,635916000000,world,firefly/base_link,0.159578081,-0.000045728,0.7643030922,0.0003354974,2.98154879271E-05,0.0002023231,0.9999999228,-0.0028826122,-0.0015687004,-0.0171878785,-0.0012451536,0.0093721022,0.0107861577
635950000000,245,635948000000,world,firefly/base_link,0.1598970681,0.0006284898,0.7637697464,0.0002866081,-7.48086837588E-05,0.0001196353,0.999999949,-0.0028383055,-0.0017024919,-0.0162235529,0.004035654,0.0045711936,-0.0026299128
635984000000,246,635980000000,world,firefly/base_link,0.1575428062,0.0013916846,0.7632627884,0.0003301439,-0.0001458141,0.0002137195,0.999999912,-0.0029510314,-0.0018099589,-0.0154924116,0.0068488632,0.0014226416,0.0043364553
636024000000,247,636016000000,world,firefly/base_link,0.1549093108,0.0005873853,0.7627199876,0.0003779454,-0.0003454001,0.0001715615,0.9999998542,-0.0031143764,-0.001965717,-0.0147535367,0.0128865559,-0.0127116593,0.0001252141
636058000000,248,636056000000,world,firefly/base_link,0.160537471,-0.0004469132,0.7621444684,0.0003513832,-0.0003317993,0.0001977424,0.9999998637,-0.0032918176,-0.0021988766,-0.0140503865,0.0128820793,-0.0127075241,0.0001256014
636092000000,249,636090000000,world,firefly/base_link,0.1593105607,0.0015287683,0.7616795242,0.0001223244,-0.0001729512,0.0002572556,0.9999999445,-0.0034199565,-0.0023354426,-0.0132908836,-0.0036014503,0.0003815516,0.0075314105
636126000000,250,636122000000,world,firefly/base_link,0.1580806332,0.0008826563,0.7612656654,-0.000050683,-0.0001260117,0.0001922364,0.9999999723,-0.0034842808,-0.002374254,-0.0125679117,-0.0038047894,-0.0013966337,-0.0108184528
636160000000,251,636158000000,world,firefly/base_link,0.1609904121,0.0003363957,0.7608270664,-0.0002112728,-4.71438644028E-05,0.0002597086,0.9999999428,-0.003500915,-0.0022893753,-0.0119244657,-0.0086481972,0.006100256,0.0063171338
636194000000,252,636192000000,world,firefly/base_link,0.1590949343,0.0009977411,0.7604319873,-0.0003396292,6.70203370402E-05,0.0002934803,0.999999897,-0.0035197386,-0.0021572419,-0.0113179524,-0.006497165,0.0123694712,0.0041139846
636230000000,253,636228000000,world,firefly/base_link,0.1605350504,0.0006487391,0.7600379789,-0.0003333765,2.19130918419E-05,0.0001843272,0.9999999272,-0.003516197,-0.0018981584,-0.0105900402,-0.0006475752,0.0073101353,-0.008716449
636258000000,254,636268000000,world,firefly/base_link,0.1595975225,0.000907804,0.7596368559,-0.0002926171,-4.04845972923E-05,0.0002462548,0.999999926,-0.003502335,-0.0014616073,-0.0096395537,0.000904938,0.0033994815,0.0022734462
636312000000,255,636302000000,world,firefly/base_link,0.1595893629,0.0009079,0.7593213069,-0.000317255,0.000013283,0.0002526962,0.9999999177,-0.0035681421,-0.0012682061,-0.008933164,-0.0059822788,0.0054818283,0.0020438548
636342000000,256,636336000000,world,firefly/base_link,0.1587250019,-0.000233126,0.7590292604,-0.0001931735,-8.98131282914E-05,0.0001910834,0.9999999591,-0.0036050384,-0.0011115487,-0.0083170659,-0.003263759,0.0008991041,-0.0046349662
636378000000,257,636368000000,world,firefly/base_link,0.1569916403,0.0017296609,0.7587723894,-0.000141767,-0.0001539225,4.12562267341E-05,0.9999999773,-0.0036412188,-0.0009972316,-0.0077514518,-0.0064116336,-0.0054382126,-0.0177808179
636412000000,258,636410000000,world,firefly/base_link,0.1594062877,0.000239097,0.7584619101,0.0001068399,-0.0001792079,0.0001798297,0.9999999621,-0.0037521532,-0.0010552289,-0.0070388388,0.0024869608,-0.0011931886,0.0017700222
636454000000,259,636452000000,world,firefly/base_link,0.1573626308,-0.0002533014,0.7581844276,0.0002345681,-0.000019707,0.0002736194,0.9999999349,-0.0039076979,-0.001302934,-0.0062580074,0.0058487307,0.0135306923,0.0077454573
636488000000,260,636488000000,world,firefly/base_link,0.1558617427,0.0016647905,0.7579679979,4.73536771151E-05,-7.12660773416E-05,0.0001817603,0.9999999798,-0.0040032479,-0.0014199679,-0.0058245409,-0.0064711459,0.0054253411,0.0038820967
636522000000,261,636510000000,world,firefly/base_link,0.1572009637,-0.00145396,0.7578456145,-6.77327574436E-06,-3.29604362904E-05,0.0001662399,0.9999999856,-0.0040154193,-0.0013949226,-0.0053390935,-0.0070397519,0.0054604979,0.005392751
636556000000,262,636554000000,world,firefly/base_link,0.1535321934,-0.0005445481,0.7576295069,3.71867390661E-05,-6.68512335704E-05,0.000124933,0.9999999893,-0.0040757756,-0.0013118887,-0.0045343396,0.0054754509,-0.0005021896,0.0020453284
636590000000,263,636590000000,world,firefly/base_link,0.1573947786,-8.40822619058E-07,0.7574772417,0.0001653303,5.53472369109E-05,0.0001064397,0.9999999791,-0.0041319389,-0.0013079842,-0.003968366,0.0087885658,0.0063291984,-0.001267187
636624000000,264,636624000000,world,firefly/base_link,0.156618318,-0.0012024165,0.7573473656,0.0002047475,0.0001926763,0.0001726404,0.9999999456,-0.0040659082,-0.0014108882,-0.0036133344,0.0057891648,0.0095775951,0.0096947176
636660000000,265,636656000000,world,firefly/base_link,0.1593891679,-0.0013415647,0.7572399251,0.0001716061,0.0003464899,7.93584158032E-05,0.9999999221,-0.0038896255,-0.0016129539,-0.003189599,0.003472696,0.0176815475,-0.0041378971
636694000000,266,636688000000,world,firefly/base_link,0.1593606924,-0.0013554535,0.7571441114,0.0001106955,0.0004788648,0.0001105396,0.9999998731,-0.0036400842,-0.0017135524,-0.0028219545,-0.000126634,0.012016219,0.0056028318
636728000000,267,636728000000,world,firefly/base_link,0.1564256894,-0.0020886647,0.7570448494,6.04928666138E-05,0.000532799,9.20178753076E-05,0.999999852,-0.0031825584,-0.0017892727,-0.0021492545,0.0027872534,0.0047943708,8.17832981328E-05
636762000000,268,636760000000,world,firefly/base_link,0.1575876022,-0.0004900261,0.7569792362,-7.52084236586E-05,0.0005216721,0.0001655056,0.9999998474,-0.002815497,-0.0018088792,-0.0019573633,-0.0055302592,-0.0042431785,0.0100868496
636794000000,269,636794000000,world,firefly/base_link,0.1551124542,-0.0005229038,0.7569173119,-0.0002849955,0.0005669269,8.65872344663E-05,0.9999997949,-0.0023963402,-0.0017049683,-0.0017021839,-0.0142841612,-0.0006027156,-0.0022084638
636834000000,270,636824000000,world,firefly/base_link,0.1567641928,-0.0006691483,0.7568678699,-0.0003045558,0.0005996182,0.0001221387,0.9999997664,-0.0020006025,-0.0015229947,-0.0015496693,-0.0018599291,0.0027484565,0.0104214144
636868000000,271,636866000000,world,firefly/base_link,0.1567340553,-0.0006938781,0.7568068862,-0.0003153606,0.0004976702,0.0002836862,0.9999997862,-0.0014692115,-0.0011905658,-0.0013765073,0.003074757,-0.0058974254,0.0148354375
636902000000,272,636900000000,world,firefly/base_link,0.1557231405,0.0001923139,0.7567669166,-0.0004600524,0.00035252,0.0001026679,0.9999998268,-0.001137868,-0.0008210202,-0.0009120225,-0.0040101352,-0.0108708707,-0.0017015264
636936000000,273,636934000000,world,firefly/base_link,0.1557336184,0.000203765,0.7567411729,-0.000408333,0.0003572607,0.0001562027,0.9999998406,-0.0008479891,-0.0004501446,-0.0006993258,0.0012626948,-0.0044378001,0.0099165002
636970000000,274,636964000000,world,firefly/base_link,0.1539601871,-0.000996393,0.7567229161,-0.0002217609,0.0003259993,0.0001870052,0.9999999048,-0.0006407026,-0.0001773167,-0.000504827,0.0151357263,-0.0022442309,0.0162598678
637004000000,275,637002000000,world,firefly/base_link,0.1525573821,-0.0004325692,0.7567066478,-4.65005155232E-05,0.0002668902,0.00016289,0.99999995,-0.0004212247,-8.13287551795E-05,-0.0003850569,0.0151353451,-0.0022442844,0.0162589904
637040000000,276,637036000000,world,firefly/base_link,0.156112304,-0.0012406149,0.7566992691,2.50846901369E-05,0.0003016166,-1.37136941772E-05,0.9999999541,-0.0002646192,-5.42054474779E-05,2.42785091522E-05,0.0153167148,0.010143183,-0.0027832664
637070000000,277,637068000000,world,firefly/base_link,0.1554354141,-0.0011033104,0.7567067331,-2.6821203422E-05,0.0002142711,-1.02086747655E-05,0.9999999766,-0.0001163645,-5.77295258116E-05,0.0003890784,0.0075102878,0.0036103945,0.0008611898
637108000000,278,637102000000,world,firefly/base_link,0.1554370956,-0.001102752,0.7567242989,-7.62666510536E-05,0.0001504767,-9.01723002064E-05,0.9999999817,0.000006267,1.15463498296E-05,0.000579959,0.0018944555,0.0004352647,-0.0085013954
637144000000,279,637140000000,world,firefly/base_link,0.1561593161,-0.001402184,0.7567511683,-0.0001253728,0.0001362043,-0.00002495,0.9999999826,7.24322586692E-05,0.0001378985,0.0008520706,-0.0054335483,0.009384662,0.0023340629
637182000000,280,637178000000,world,firefly/base_link,0.1585937158,-0.0013813842,0.7567856076,-0.0001835014,0.000072897,-0.0001091046,0.9999999746,8.9610064216E-05,0.0001986236,0.000983383,-0.0156011432,0.0046496309,-0.0079048374
