%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
630272000000,116,630264000000,world,firefly/base_link,0.0063972473,-0.0110092163,0.0610354005,6.90614409281E-06,0.000006442,-0.0002069305,0.9999999785,0.0003281533,-0.0004222444,0.0099252515,-0.0027910784,0.0048260781,-0.0131011049
630278000000,116,630274000000,world,firefly/base_link,0.0070724487,-0.0099639893,0.0609968845,-7.81174068835E-07,3.88079696127E-06,-0.0002074915,0.9999999785,-0.0002446347,0.0005186857,-0.0194450745,-0.0072297033,0.0111355394,-0.0067867675
630298000000,117,630284000000,world,firefly/base_link,0.0070724487,-0.0099639893,0.0610357746,-6.07035361403E-06,0.000001398,-0.0002083999,0.9999999783,-0.0002565624,0.0005540813,0.000186723,-0.0066159849,0.0119263404,0.0041676298
630306000000,117,630300000000,world,firefly/base_link,0.0069084167,-0.0104522705,0.0610354005,-6.28437449969E-06,1.39820258868E-06,-0.0002094212,0.9999999781,0.0003281539,-0.0004222378,0.0099252531,0.0004619644,0.0093657915,-0.0091049039
630324000000,118,630312000000,world,firefly/base_link,0.0069084167,-0.0104522705,0.0610354005,-0.000006549,1.39823322396E-06,-0.0002109533,0.9999999777,0.0003281534,-0.0004222434,0.0099252515,-0.0111235347,-0.0021612497,0.0054823651
630330000000,118,630322000000,world,firefly/base_link,0.0069084167,-0.0104522705,0.0609968845,-6.62615257022E-06,1.39829039268E-06,-0.0002114639,0.9999999776,-0.0002446356,0.0005186846,-0.0194450748,-0.005883906,0.0075108439,-0.0022658845
630352000000,119,630338000000,world,firefly/base_link,0.0053024292,-0.0113525391,0.0610357746,-3.42941742714E-07,3.88070004168E-06,-0.0002136197,0.9999999772,-0.0002565627,0.000554074,0.0001867185,-0.022121375,0.0083303329,-0.0051988725
630356000000,119,630338000000,world,firefly/base_link,0.0058898926,-0.0107383728,0.0610357746,-4.42294663234E-07,3.88072721157E-06,-0.0002141303,0.9999999771,-0.0002565627,0.000554074,0.0001867185,0.0081250766,0.0116094311,0.006567494
630376000000,120,630374000000,world,firefly/base_link,0.0058898926,-0.0107383728,0.0610357746,-0.0000066,1.39831209252E-06,-0.0002155494,0.9999999767,-0.0002565553,0.0005540718,0.0001867222,-0.0200954164,0.001014745,0.0037849066
630376000000,120,630374000000,world,firefly/base_link,0.0058898926,-0.0107383728,0.0610357746,-0.0000066,1.39831209252E-06,-0.0002155494,0.9999999767,-0.0002565553,0.0005540718,0.0001867222,-0.0200954164,0.001014745,0.0037849066
630398000000,121,630374000000,world,firefly/base_link,0.0059204102,-0.0119400024,0.0610357746,7.34705352003E-06,6.44183710757E-06,-0.0002176549,0.9999999763,-0.0002565553,0.0005540718,0.0001867222,0.0026923685,0.0146799805,-0.0103388151
630408000000,121,630402000000,world,firefly/base_link,0.0059204102,-0.0119400024,0.0610354005,7.23917424371E-06,6.44186224881E-06,-0.0002181656,0.9999999762,0.0003281539,-0.0004222381,0.0099252531,0.0025625863,0.0023748033,0.0005329538
630422000000,122,630410000000,world,firefly/base_link,0.0059700012,-0.0085372925,0.0610357746,6.96011362939E-06,6.44191915514E-06,-0.0002196976,0.9999999758,-0.0002565569,0.0005540742,0.0001867225,-0.0008590972,0.0228419134,-0.0159201944
630430000000,122,630428000000,world,firefly/base_link,0.0059700012,-0.0085372925,0.0610357746,-7.30842180133E-07,3.88079622709E-06,-0.0002202585,0.9999999757,-0.0002565552,0.0005540718,0.0001867223,0.0074752808,-0.0029283154,-0.0196655251
